"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
0,62.7086828058346,83.0888641519761,126.58484935116,135.938428172826,201.860387321146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0.777591095322184,22.6459305321914,32.1855525345353,42.2295608828651,56.3915425171889,80.2251174793417,82.5104398957514,90.7409755634432,117.600751979628,135.504693987973,149.12322729844,187.015661207757,194.131568912014,201.246009038864,203.160363990539,205.229742773029,212.36453390741,212.763580895029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,31.6835096473154,79.9290541808777,83.7261319562727,90.0002156831173,131.410449869217,133.488205204568,154.907821048644,156.918958246016,158.707449511728,170.382297459399,188.434908797316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,17.3849120142712,37.5442944631825,61.3036340261669,85.6530534452019,92.5123201090569,115.181077508057,192.153110302621,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,51.8871757548034,52.5574466043559,54.288316352001,80.6800943850205,82.7898055014521,83.3764905716924,89.4324129001513,97.1478342728693,104.69350546124,124.95876991666,127.866153973708,132.562405943873,145.04897182467,177.55109411548,185.64185025394,197.30756344731,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,26.5705816612816,42.921387932553,53.8204027082715,87.0219795649345,108.013690479659,116.818798531645,132.175420476109,144.705377010666,170.136003009751,174.696654739847,201.38946327664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,54.7726967306602,63.1522299153192,109.88400483248,149.788007469583,155.182362448086,165.676006312178,181.901092821338,192.293863589063,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,3.20546688145564,7.80626303518458,21.6885400836864,39.6874680471185,49.9670725688532,50.0816454411144,66.9987910097709,72.1776837353696,90.7754842467395,113.917549592992,141.643941178087,163.567684454441,177.666850495759,185.651965966778,209.365253938733,211.407001987041,222.648207313224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,28.0056146861792,129.491921275215,163.362887009081,174.892199919543,194.047583829788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,65.1429057604494,69.1857796734899,80.8769785658928,127.511147308443,161.235718456805,190.812505453671,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,42.7950264498443,81.6996054535676,90.2093745242718,114.947376057785,151.434787321597,175.853478697897,199.974396370939,207.36530027942,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,190.65708917065,205.992481915608,207.808197152625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,3.26668180296818,18.8600870543003,24.2526525423235,26.7463388348171,38.8090166139958,43.7031612427896,46.8453506645697,49.4792656303323,53.7640712348718,63.2433845918303,63.6034609110478,71.1445989275169,73.2297015258258,111.149094744451,156.234966840746,156.378538296956,158.46114120074,179.433989851934,182.172472635972,199.943550313605,206.138154314867,208.100823004697,-1,-1,-1,-1,-1,-1,-1
0,4.02268543408384,10.2597884887721,27.782716032697,29.0889448576246,32.5217510913155,44.3305883665295,46.596730985332,55.5586855315112,105.651654427713,132.359690180057,138.852764787981,140.165560417214,156.407561581706,162.244853646912,171.33971190338,201.627931818796,202.298181974768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,9.13296054173457,20.7220350644494,54.2486102048714,83.18931096749,95.1577783278334,106.401816640063,147.787791483361,161.512143518954,164.70582746696,185.054337714195,206.597422323068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,21.5995458475267,49.3757224440098,52.3536350573454,74.2742574151962,77.2276975847344,108.836164783472,109.047692887815,114.589189440621,119.300928771477,133.342135177679,168.478033036093,180.992351711985,198.684416794858,202.905816810391,214.318782236301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,2.76714541181338,12.5639590788759,48.8176782279073,68.5682919605428,79.9326556862231,87.1864137431891,93.0165990273059,147.23121913486,152.456761419596,157.042022408434,159.860366754805,200.75926211745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,4.22647143694366,30.0862100545181,31.0898476279618,33.0265921618856,59.3616066428292,62.0927938357993,63.7996312943826,82.2901448232863,106.277949874525,117.424028098301,140.698621722678,152.739031303375,156.961659467053,168.453194668442,187.529141893409,192.968538188729,196.039663298259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0.967647486009184,23.3264289459996,24.3461420453944,49.1456135500002,92.2849557197856,104.115560250413,108.320985344578,123.460519172168,135.375399956718,137.316568837377,138.912780954093,157.534725876614,189.630821519002,201.549762648873,201.846386901015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,60.6275582543973,62.4039817711084,79.887833901739,98.6740904550519,119.366035814061,145.094785610587,162.814547883252,202.926080214816,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,8.14425921134598,18.6303045404026,21.6547670699626,30.2711953990695,72.0321477468346,88.6902153190334,94.776103828413,95.6334630418564,143.125752227501,144.504263996343,198.55708994623,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,34.4956886725996,39.1618336481939,151.330181736589,197.677061005006,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,11.329391584823,12.2408366184245,23.6072381883998,28.6407050905637,44.974575941009,80.8685684741434,88.8884677844516,92.6424671537105,99.4668522526167,161.392253139658,175.993973392355,178.632978638105,197.543924981985,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,28.8394059838959,47.3040871143734,66.7316057117858,75.2194075289681,87.2794709935545,131.767278738082,197.022639072027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,193.209594464276,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,18.7001571747235,45.5967218284677,95.5024689574063,134.656832901086,139.269412248892,144.753676460965,210.283374224015,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,12.6682047359388,22.2236097697349,29.6421778707557,35.2623066265696,35.3245152109403,36.9041065728311,60.9414864113159,64.1302915876915,67.8866451719086,81.9750660462168,124.487238921892,127.637478919762,128.363464773546,133.392902465705,146.450645778771,167.122720411961,179.899122895773,183.551434295781,196.163175349424,196.322762921718,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,12.4800663234943,119.44322244784,135.2646229959,144.718317313603,144.961811323312,196.074270451181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,106.907739596619,186.381670211022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,31.0708435595739,181.002410886772,203.045455035104,203.574069743644,205.802212584205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,65.5418680727196,151.293834462168,197.758785802335,204.479553327448,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,7.31078608023726,35.4989571150777,36.4675829326222,63.7947761912989,104.420503450405,113.986301291383,168.030832851306,192.346358247736,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,83.7053356777759,203.534832755592,210.292895827219,215.745568097257,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,70.8477378915087,108.829098259317,169.678745339563,187.052435316666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,21.8164344823966,24.4711855743245,32.7291538845584,46.2866233652344,50.6714443109229,64.7895174968828,79.8655313522104,86.3281314694669,88.6744123538081,90.6784394460259,104.921966916371,113.079718210936,114.174623733401,136.997268164726,137.410590777647,142.5162501668,164.417312117961,176.737679159027,193.059193687877,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,62.9439812268196,114.045935120007,120.471491369009,183.316915798936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,20.9421807533626,83.5757771678315,98.659226614599,178.38156901438,199.888397631025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,25.8361529339461,32.2439631416937,44.0369532381503,104.64713346604,127.167337846511,139.956075661159,191.620270396261,194.430437649585,203.764644398918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,3.29434538169412,41.1117950125251,71.0881344780083,85.3921315285736,96.7410092613115,211.806429992209,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,29.9116561000292,32.749542568472,111.525831075593,199.740286369576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,9.61241929677812,15.2621430946008,30.5081444205259,31.3860245808841,34.6387154112506,38.1694524964458,45.8099139013283,50.2158354841223,82.0829254605346,83.475377842239,108.822804468644,114.250572845027,119.664518792043,122.681490578822,147.127600621113,170.157463965452,196.900646725751,211.305045816706,213.527809626747,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,17.4300174588504,97.044352171767,146.042648600582,156.048001019926,166.832203701204,197.547076366024,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,39.0660375220347,133.555971229804,173.186463242212,182.293182228787,192.991366193486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,11.3333419220896,25.5371725685259,39.0388808106267,42.3454583222706,63.2376448846778,70.9621506623773,72.5493119671472,75.8042568615497,76.3386601860273,81.7765701752559,110.352892187268,110.885611292287,114.920861688613,139.5185200384,146.978308131622,153.348022275752,161.370861602869,203.882927517709,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,20.8897648715659,34.067777319049,52.5649097065769,70.9429403734592,87.430954152205,89.10823078456,135.908500331247,148.880019045665,167.836588549003,195.230459606851,200.583936939856,205.77882830576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,70.7504339637885,126.120577628008,158.798221338761,207.107532465895,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,66.0101784136274,200.649117869323,200.858935593981,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,20.7872935573199,28.1306719568567,44.1583696405235,59.8959247154336,70.5256021258699,80.0611944865818,97.1001113276612,157.175812304392,186.81643035777,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,44.6440609389715,86.5645434587685,113.973222589333,133.429840384234,155.764460065042,204.756263813648,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,44.6265395112584,61.416370579083,100.977001559122,157.182009366208,199.181036687463,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,8.94058385183759,9.21014202455739,30.0682927372771,81.9417209035596,89.4693781077795,95.3654366858962,127.281880508736,183.632213141921,194.78578041655,203.659628143517,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,88.4439390263987,218.259562706394,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0.9031066264028,27.6957694766331,47.6272408251469,90.3061602685378,108.803714956075,142.351344753314,148.672745498482,173.17723577799,188.730724100267,199.834806602758,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,13.8057169276437,46.3686395997084,46.6823706205605,138.180641146667,186.548315690217,199.44098071036,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,7.71063052410993,19.7459252374074,24.0359293791544,57.2324112477907,72.6345746135021,84.0771491095118,102.872570865566,132.886630728343,133.211833779095,137.333173491088,143.511105377899,151.801533436741,178.766380906961,185.62415917608,201.772045984568,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,9.82890709038203,93.8775898861117,112.364298069625,190.133371222392,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,5.28868659417021,13.0911994186883,17.2025352048506,23.0618530024127,33.3984179289709,36.2546903222651,39.8492568273933,58.8740906497663,64.371766712938,97.2721211051412,98.668395279611,99.3233340725175,122.028330761107,145.856164676943,156.344093096493,172.268387041925,174.656314752534,192.104442006916,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,20.4298256037173,38.3409605462068,62.087334861337,66.8461872223565,94.3473959321003,105.577250076413,112.500230639269,114.938193573853,139.898152519612,141.641048874061,192.051534998747,198.380126892401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,58.9604755451442,209.812532715234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,17.3042047790694,18.6974155443252,100.923041406247,103.763735294956,152.518042701666,189.83661452821,201.263755907797,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,30.5618926166324,108.47656455525,154.69990484012,178.590679262918,202.873425686905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,29.8684983426255,58.0351501421955,76.6157016115827,83.4621337484368,95.0088244743335,97.7914926407684,131.578787466392,134.894063531293,164.898678181283,177.63468935917,197.734745265903,201.0165818434,208.773311433137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,46.4778516092916,54.9339596858018,58.3950950150924,162.185923531496,169.766031113833,170.62433304998,192.80078372811,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,63.0577945557299,169.153609397649,201.96221711422,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,24.8806045208426,54.2758556227753,58.6996431842185,102.240589012069,121.019940237418,144.317478874128,148.016056758011,162.639400340436,178.198445819686,182.917511662767,192.711770669945,203.882172963007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,6.95769162098116,44.297458444555,127.916257752192,158.17384171202,162.320935453254,192.322149447093,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,14.4013971187834,18.0823877624692,40.0423244616094,49.799828778078,56.2285304698651,79.4948798397406,84.9842767350598,136.53147822575,137.816470497442,193.16430185898,201.327438072572,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,30.5257948398694,72.8952428983397,88.3751089987698,96.7668854824846,101.374024391249,177.896983048055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,60.1923914512317,151.69447913546,160.424294589141,182.247022605463,203.862347786373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,191.185089432659,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,53.4418067983999,53.4498668600152,65.8801849902652,70.4210912456847,103.627387660245,113.278835947186,117.064794802771,124.698451066112,141.714196038331,213.797393299509,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,11.3659260736747,27.7414979169485,42.6622179095541,70.4648188219179,79.0587874233784,121.442824229182,147.013947246865,200.701465525932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,28.0974052947075,34.5554109169488,36.5125910686601,88.69739338827,154.692389276076,159.73694960472,187.511032072516,202.146639525027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,35.9321959398019,47.3374200105142,64.7409450011423,80.8184689593941,100.323021976816,108.422220060672,134.306670553542,142.242263793607,155.396241718719,164.561932657393,167.014510837333,200.966758858161,205.694151621961,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,15.5294072861355,35.4238717191503,84.6348969436372,89.8547152754338,111.339812648567,147.557507844455,171.372602433472,180.227442191509,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,12.6522662760185,24.3485448998575,34.8626899779581,40.825131165367,40.8407966415652,51.888300673206,60.6000186445727,65.054710725939,77.3522720914012,98.8346193060736,114.385546932339,150.180317781927,156.536483777464,177.293005723282,180.357221025446,183.335053261013,211.998403835584,212.708275852883,212.895899379944,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,28.6612140954507,42.6294119391428,59.1028886288371,64.5681439276054,64.9056650858176,76.2491848329277,81.8560438271962,92.4613314392082,96.1810402970067,101.255946099411,124.797769141756,132.879686455086,153.316457810831,162.110245125954,170.544114111708,182.029305117009,188.047835320978,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,14.9796423799872,24.0975515398266,26.0139952158712,92.5630651614125,142.052711200253,187.182125883917,190.198525117297,197.171908146085,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,24.1262954738725,40.6119488308218,53.1224463139664,59.1675480130676,60.9594640066074,92.6195042337818,147.487992486266,157.247534490299,170.193870426229,175.738324760546,187.922788547012,207.054544935423,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,14.8621262216946,51.7232258791828,69.6744352184037,70.357917945873,121.510850015592,179.700049732803,194.306829405284,199.160325820181,212.62249412971,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,42.8062703769105,51.8554083653629,56.3744150140925,74.2917691423313,87.997614230402,127.320699790207,149.92230876864,159.942654458745,183.893722763017,206.526763556087,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,81.6979441343129,93.8498087134195,123.986094086112,171.213903736966,174.109278533471,179.920593367154,190.402883295558,194.267081729155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,17.4531074821526,65.4350823341948,82.8517030511896,113.964762787922,163.962426315696,180.67916567765,210.984775057407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,7.01423004954228,9.33938544211105,16.407105531474,22.1180924676891,27.217686377026,30.0568582173388,49.9287323170083,66.1013291907824,74.0161979971419,76.8732040583686,80.9858797720853,82.2540984985325,85.2168552439036,88.4855895346088,89.7757227042207,95.2184074643879,95.7748811201453,101.32679724553,102.917878014549,104.192067644445,122.418225473258,127.847839186935,145.095306888928,179.444953739367,180.629641282364,187.437118103848,204.86304640314,206.362731572177,219.330610737869
0,3.92446278123,61.7050121574314,98.1928122650457,105.424078665796,157.897369507627,160.958392182672,205.210932525615,207.3819492959,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,89.6895152080457,200.787928682578,204.349963999754,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,6.41978730079347,19.4500807907259,56.4811781836643,62.959381553271,69.7716363392014,89.1001728431553,90.1520747114686,106.578926805357,143.653386852358,160.136168498288,168.769910238522,170.139509586564,172.069175304165,198.313721776286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,31.0350896703536,31.9184834219432,96.6435862128431,100.830758104254,206.506573524349,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,18.4197166722614,32.1919392207297,68.3291478136611,79.7621230782049,119.237513251592,122.650697508119,126.822322850896,129.695961486924,144.902532954854,189.289548432781,195.636011257294,196.47347002292,198.529513310663,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,103.089159386226,141.94481442055,158.053349365438,194.509129766856,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,83.3366010029092,99.8290543800656,115.377577875834,140.7854218411,186.92848372813,190.23376589893,191.597761419802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
