"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31"
0,24.578148330653,42.3217880150263,45.6565151067411,51.4858294120649,58.9884948852131,64.4680324302601,89.4544363491763,94.1247139930607,140.728197734506,151.603758291975,170.306071688215,189.594346951904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,178.874076521936,188.034233646685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,20.5574181108716,27.1847119546475,47.3463797366207,53.8994404682879,100.87015170445,101.388019520728,147.016060733449,147.570438992576,191.168812804607,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,53.4532414724059,83.4878704749002,139.345794992509,151.884618291619,162.735870901483,167.092771802085,171.100638175371,177.098941637191,208.563307430765,213.476980707769,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,23.3305804609301,25.640685436407,41.3773882465397,45.3381463775371,60.8143422261752,194.038252215063,200.928170227313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,4.70406216103584,5.96971418242902,10.413966672495,13.76285308972,40.1185126217518,40.2897988087957,50.4601892373509,61.0402648808874,70.9603464232722,76.9216378007473,80.198453914849,91.3243584815099,139.006420754697,145.400986909087,147.931471052701,152.23853877292,166.28171066216,171.747600002427,180.189138988416,190.838248731532,196.865617520546,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,60.4643666003702,66.4258726690767,77.0474406592105,91.9433311061262,131.507602645557,147.786630441998,148.990126050641,151.840512290229,156.499061723506,164.462662897339,167.318685342654,175.051268571153,197.518191620012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,31.9003096206074,34.3432422617411,66.5717090167025,87.8886432624322,96.5162568963033,98.9309851783228,131.622791172643,131.78084924229,198.659996911447,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,13.4604133661361,22.7175452023964,27.4162566079046,29.8900066020451,35.1433212573193,59.7737347771402,69.95726644662,76.2096648443935,97.9784469260783,118.77647349028,125.401498837156,136.699958074177,140.359476945918,151.060086508416,167.614048443633,184.899487945241,198.488479018616,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,13.2979451301963,21.8626350807937,39.9603749887978,54.9392928462131,65.4965039151832,127.669493608087,155.215468662372,174.628309396699,191.140104877976,191.815519703878,192.767524298948,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,109.969536117734,148.378626485811,158.462820691029,192.019619478888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,42.9638485957809,52.4648180853971,56.8497703288146,73.7142910118591,114.754937946503,116.122493812521,119.431128901136,128.441092333043,134.814474287661,168.480101750632,175.579044822579,198.170700913874,207.95233316394,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,35.3483759023565,43.2019225478488,59.4071339854368,69.2972580940792,76.3150185385117,100.32779397744,132.363813166906,160.026825983568,174.666676409193,197.424790131601,197.696227678955,211.333560090484,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,7.3672135360539,31.5233143224361,37.1373178615215,55.7294359533922,66.8124498623298,92.8761726805795,96.3344463335205,99.5442250766591,172.935323773526,184.140451897509,190.255401816793,190.634276508554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,14.5895838542821,18.3148538452553,23.2137440322878,49.7362852448082,50.3800810945636,60.0215037328131,79.7128598730931,80.0149999851281,84.0988490091557,95.0813877666928,111.36232956141,114.126007820627,117.725982310397,140.682651360337,157.849033955394,167.020673794161,198.416267832655,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,53.1869472935796,196.794791180958,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,6.74490922264586,213.464409034803,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,28.0380212498789,39.3597595469986,72.1604354579556,80.1872295511254,116.137842844518,135.547351995852,145.633231103789,169.413925259834,202.011831375264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,24.8322682633045,40.7755416732257,95.0990374834192,97.2607381530953,103.308053825135,108.766987005853,108.787156664338,121.839448571709,136.580452847889,138.533400087519,146.583529668762,160.105030308379,182.761547326736,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,14.2930009952726,21.0100763375851,67.7283288099298,76.039844493238,88.9300088145265,111.199536018021,144.825000184952,151.602241114278,153.278348884659,156.432575659122,163.050458907376,171.92147798952,198.422600785248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,22.7416012241485,96.6116635637238,98.9845300322279,116.564590133433,140.256386178343,150.910870398193,153.328647876887,168.732855596628,194.208286196132,194.802479404661,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,20.3959231256487,27.5668779472801,103.608693037729,131.23659303755,173.605543469059,202.495420613569,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,8.09901718008232,8.65046850363624,43.9162235185166,47.059236507829,76.7377497715609,80.680261845115,103.661517550254,103.971907932328,103.995470565761,105.125459316977,106.675881346117,114.574587042804,139.91495334919,146.545761245334,147.656652084103,153.702663867286,155.144958807612,158.313360129939,167.856588195114,172.602196176572,182.040299839471,186.459764015061,187.197805504446,189.16644448055,190.863632975277,193.100607014392,205.403418383272,208.656676007643,213.344720607832,220.051326138041
0,1.69814398977906,2.10615100804716,4.86321730073541,19.2897129817167,19.8272785737798,22.2664402602399,23.2270725667636,26.4635276971544,27.4050870528604,48.3842937440275,51.424736755587,74.1959098179924,83.1050387684811,101.645894320642,113.410563179763,117.260737302253,134.398994886879,136.197086217154,168.415775761463,169.660122880235,195.866626899943,201.137828244503,-1,-1,-1,-1,-1,-1,-1,-1
0,18.6590037486496,46.0885629972403,50.8621629891453,53.8699695939111,73.8986522049536,103.983679891807,154.11758898809,191.975448607514,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,24.9673851384761,39.1897776147311,99.3675250695899,121.813896869947,130.124775798698,131.227476620759,159.899915777041,159.949992516904,162.5071380603,168.705074334411,176.60353064899,184.23761615852,194.474000952636,201.84940032052,203.21090819388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1.34996673092246,2.66535246744752,6.91785872448236,15.9306792403241,21.1985105323275,37.6805222445749,40.2527196697541,45.2475136510678,62.5739381698567,99.9292397760222,102.15338273257,113.975872567471,131.293703864623,143.98546631156,149.031966134781,152.385392815425,166.43826847122,171.454205291056,183.339091717487,195.7250898525,195.915306303338,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,32.943421455952,33.1476270493579,62.05884981852,87.2317002137439,91.7027330939905,121.914926074745,135.756704188763,154.343156549119,158.941515400046,159.622561139918,161.167723010226,185.751817686086,187.417761782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,5.15663906000555,6.49944772585786,15.3062378126869,57.5531069048362,70.6423324760187,70.7061305010435,72.1196229077619,84.6241293723894,86.1773032012595,87.4921966131941,103.839811589997,113.478001747067,132.599571644206,139.253176128369,145.475310281728,153.870433083193,167.684145744859,174.027169917679,193.659278240115,196.996355254263,202.413484258805,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,16.0515895929852,99.9623065061691,111.39159588067,138.645017629749,142.836580321452,183.61689210541,184.301734923154,189.424533866025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,13.936941846365,21.2954594559016,29.0986510544064,29.2649526247698,73.9567963301695,83.1438256695427,94.2423302948035,112.482165887813,130.170631918077,151.059445204256,151.773988747888,178.732704290199,181.213523273366,210.146129796012,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,115.649812478097,212.198369301735,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,2.71453510504216,7.20913044051561,11.9813330924633,15.4181383491057,20.8615046893161,44.808973032178,56.7012912171768,56.7412197247142,67.7900380294289,73.9887435182222,81.8788878508496,122.725913865312,128.849248607464,130.703760139985,147.795532357345,174.871715559692,188.098369176148,196.842566374849,197.95232725407,199.009403913055,200.851129789786,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,50.681000461144,57.4034988818471,60.8281537154666,71.8214150434337,94.6799767670179,97.8132541106039,113.421991415636,120.451521654902,126.741168904407,138.81170210923,149.884270825712,182.247190834818,199.880000657866,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,58.8078230153769,74.6777867588912,142.281400148547,204.719318238575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,108.191955551029,183.904569940646,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,6.82762210723013,17.6915120282666,20.1087958221779,32.4022739791291,32.6964105005356,51.0700244532858,69.6197462437977,73.8042593730916,90.2525154567104,110.301427595431,110.460858439209,115.750865820909,124.586680822084,126.035272597344,131.206868828283,138.872202696799,141.46145724371,153.714109692823,157.317333036203,157.804894124136,176.767671380262,186.489024685345,199.882751551687,-1,-1,-1,-1,-1,-1,-1
0,10.3585282992572,21.6731637064368,52.2882222833072,66.2253987334731,112.193440095955,128.088617239672,171.203929060936,175.927894893565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,216.442566127672,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,77.6154577690077,79.6357100321812,89.0140547375095,107.943804976986,207.43636168111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,193.920837220535,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,2.86707405466586,22.7978160642999,23.3317655083703,24.8881597389447,36.359732862233,72.0486651560212,78.8432128973226,91.8305396530222,94.1028701988425,134.562730368865,137.536271301736,171.361323829629,184.591674638381,196.082037343624,197.055780859424,204.225658196296,208.338477266292,213.29612111959,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,24.8231222099605,36.593422711918,81.5633942883396,99.5567295222353,119.224289644302,128.514057768301,145.989491336839,149.827424709545,165.479144077372,165.560267071262,165.773470063716,199.871552544634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,98.0053257292692,115.354873948041,138.390310816709,214.537676944045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,4.56709879052663,10.7902082854214,16.4221055146471,29.2597544465378,66.4858374254902,98.0817460327397,156.015743392231,156.865633272277,159.906016385825,169.047833692925,184.139685624826,184.56696144257,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,52.173441534204,54.8317807812931,59.1834265173169,60.9251914896352,89.7368670588601,93.3023674654084,139.879737964943,144.621022798677,150.919479186272,165.9701312496,184.209847578554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,17.4993041894379,43.2204264758115,65.0792375368006,133.151977671017,136.678266129922,144.515673420857,164.598260647367,166.818639865258,197.698122886057,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,2.61767548635232,14.9447415129803,17.0334296426114,21.8215208439466,23.6911217527774,30.3021425785807,47.3102839748425,57.3991214848174,70.7675992689146,87.1498995630101,109.604027939309,109.625202768763,124.168047473206,133.635839248448,142.306270335241,156.200132512956,165.994554332926,187.937332375535,188.949629084335,190.031271881552,203.712403110357,204.859436538165,-1,-1,-1,-1,-1,-1,-1,-1
0,25.05070346035,55.9344734476833,63.4810866268306,88.4070273333163,104.228736015401,109.354167842776,139.028604514617,144.439364338615,150.715678513372,163.408907449194,200.644300859925,209.581736755553,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,30.5096095572855,68.3698731416495,80.7126436231316,151.868909019023,192.162928783494,195.644318393591,200.478875792745,200.75432577132,202.944842688355,205.961418021086,215.533341542199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1.10486379358917,2.31464581098408,2.89811704412049,11.664802404743,25.1636224055824,25.9786704218821,28.2704132875116,35.9991017059567,48.7065876160416,53.7747096295137,56.8164595567289,62.5911328733567,65.2455351629564,69.0950657834569,88.1277308453124,88.8379874293011,95.6630457917478,112.731704317894,125.322361362568,138.549196326155,155.242756508363,155.743626919133,177.953698097889,181.372316966925,206.318830756302,208.259022791701,211.787167614565,-1,-1,-1
0,30.7892020791769,95.2475146390498,149.25806527026,161.210686713457,203.022898959847,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1.32988944825147,7.56826013502096,8.7205647997239,13.5508724994638,23.9255475982952,34.0585425769851,37.9404658166632,40.5628381244779,74.3281220948224,76.7868341902172,76.97602431531,86.3561880701578,88.6953970437295,103.174620681662,104.703637180043,113.851714390034,122.801714580867,145.900264888102,147.687479667007,149.998765512943,153.538146940633,162.986355234825,173.623777442118,178.49898047789,194.783142525989,198.210603255133,211.153804341048,-1,-1,-1
0,1.37921293614248,52.0933495564681,72.4649973494275,82.4219158479287,83.1228214014887,131.07811680525,131.107229213188,151.666973581586,194.95775373874,198.392756630082,218.69089093784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,3.64642564207315,10.0456486642361,15.4320391263242,19.6241802904184,27.815987253132,76.3295857217493,101.511346397114,121.540082503325,139.73095478055,148.441479257614,160.000952338175,163.236501734435,202.34188688587,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,13.2886969298124,19.8970219468702,42.9311706838182,44.9538217359207,45.4164263061339,69.4225965259668,149.228504538626,154.413105124698,159.66538957888,173.171149712146,181.699447804235,190.584707032062,197.550657104222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,10.3017327047821,82.5541060696964,102.452996354518,159.219150133399,204.429263562677,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,3.56452411040664,8.68678566016868,20.2758153336556,30.6263891788633,60.7153163687653,60.8992876415468,136.392185080819,145.786137262382,162.314260226788,165.534863776641,176.038252941447,201.388953656045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,17.8778737802995,64.6485448655741,130.579798444452,154.849776847657,167.692509943989,168.625983479045,190.726637014822,199.258865046949,207.000651509935,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,25.0920605278554,37.8710327289047,40.5037263399901,47.9202997333234,57.3991052641397,60.5390760975753,89.3204025463025,127.153204296415,182.254319736706,198.786559668433,202.278869545287,204.593017293501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,22.3738040580394,24.959932033995,48.4394605720376,60.1199784858112,81.9307138373084,201.587619660493,212.065357970081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,5.25498403274156,29.5643874802254,208.013823932331,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,30.3709455562716,52.9882205807069,65.4408529180954,69.1048147169793,85.6859791162186,86.4267257126114,90.621655172675,107.643870597803,111.602103823337,117.027541204828,120.479763458955,122.028619757557,123.561919530557,124.696449747944,130.891257849226,157.611639431984,160.763986331717,180.167383734534,190.818662062265,194.78581205722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,4.97279424220324,13.7152607475828,46.8019698280291,68.9513200046855,69.6229946324963,102.385191812398,104.803822186994,115.948155445265,185.437581150165,200.634714278901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0.98598881624639,11.5517699345946,14.3514519464225,27.3621506802738,34.0161764444748,35.0051969420156,36.7440656022042,45.6567024354696,70.3853355254831,81.4408586267235,97.9489098760133,99.2514779478805,118.389678434982,126.832666886552,129.45301823835,136.978491009726,137.821523464467,179.378864755287,181.090615925973,189.496417577368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,128.8457759614,199.645473434091,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0.687234355136752,9.90886425229131,14.8077261829969,15.323793100426,17.8845631487617,19.057624025079,24.2101538803378,24.5533851597407,44.7491432594996,58.5190305071336,84.2252398786024,89.5351866342617,98.076689986886,98.9792686592801,119.997532428814,128.644243140083,136.731355288887,145.938797455867,151.400183483613,167.987997235481,170.573928627868,177.993295072174,180.361932525939,193.940168712395,202.410263064857,-1,-1,-1,-1,-1
0,27.2404738134685,33.2408425653609,37.3672282671812,60.405013446254,93.3871573905656,93.8623556904466,163.963764745574,176.182264292444,186.813833264466,199.123236479069,210.008059110058,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,33.0580651760101,82.7886126004159,177.391371545566,202.300508075517,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,3.98544883355498,22.2934196442164,58.5514575524015,89.371811922984,90.6483866324092,134.804441920867,139.642485809898,200.340054251008,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,39.2959597317462,63.0612913725382,92.0659799318205,106.257016434742,118.67030159518,121.137690301461,160.337757074864,186.065022569831,198.338341992573,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,31.2633832527285,34.8906950263267,55.0876909732686,88.2387463969937,107.06465740025,130.229198729598,135.144386628621,208.513281325804,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,29.0182887924578,29.4743150246817,34.4984049031067,52.7140675889769,59.4138808673688,110.113384770919,115.434671203365,126.512636487131,152.175309415756,190.79941464405,206.392481511305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,4.97550180181861,13.3767559418081,39.047748468125,59.9001863807026,111.994973849178,139.181935916419,150.632894466396,165.635877558826,190.084025644653,215.657964747446,216.94086427251,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,25.9435759285901,34.1020509304439,62.2847668538802,68.9095555796288,69.81960647638,84.6239421366082,110.664677547737,115.081902726068,116.053565011806,118.624420233517,121.393183956369,148.338478368737,154.807659087732,169.514926203647,177.489390817171,179.246057773329,184.413397697121,195.391185165283,200.347404932419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,37.5523324666505,49.5279450884049,50.8197189221688,64.4614881841995,94.6156946000201,137.372161181457,140.347899816744,167.121056004332,191.356914157043,199.48720347295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,9.6268274821341,27.4164129598978,36.1079065679553,90.8180809546182,105.819155346127,106.9642169824,119.461146346679,135.053460294857,136.127689801633,142.828257469937,166.014633247265,190.287490722451,203.594512327302,205.775882827762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,8.03933606483042,13.1127651675229,15.0941647204195,62.8044399581414,66.1449205744576,80.883995913948,137.174647321405,142.775904984626,146.580528730944,156.340766746968,181.061366974885,184.182397827084,195.064977451061,197.838133631317,205.920508009942,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,94.248542837323,163.740464940082,188.332723721277,192.775149538528,213.925706749926,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,43.0903685744852,197.405337440937,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,10.890195755638,16.5092702995761,23.3202768716736,45.1270070127813,59.5091750106424,71.0949695857348,76.0044414924564,84.4229711683097,86.1164266565117,139.565135176636,152.357920073826,162.881328433262,171.417301658084,183.501219159977,187.229863771733,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,36.3356456143742,45.2934740839486,56.1871928518598,67.4639730172908,79.5698745286768,111.455311420191,117.068080602962,178.772085155542,179.140374770473,182.124647673305,195.462998336266,206.942305493065,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1.9736428257275,25.5479771888516,34.264110769906,52.9788163629498,99.6852918490246,122.096578598285,125.069906500431,136.401720580488,143.94753977878,144.102779741399,145.699947795831,146.24490663223,158.916924211708,164.17097255825,165.877996726119,166.429886623443,191.44137659093,193.079591352207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,20.1019199215572,37.8674990325911,56.9057120947823,67.1248972329036,69.2884359887526,78.6777878838316,89.191857055454,144.966683926453,173.230692679849,173.398446301785,200.639499612823,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,31.4898122830277,41.3568339755243,54.0120262999959,68.947306764558,78.007973176253,86.2991906091216,99.9998826383714,111.186828355733,112.049920668445,112.521246436603,115.571294457271,117.804255655587,124.491241441659,129.929700687147,137.405028824826,139.206973595676,146.981553232008,148.54836826999,153.380325241853,159.037401690987,162.734013223928,199.964435994167,200.270681560097,-1,-1,-1,-1,-1,-1,-1
0,14.5552750482204,14.5997261061313,20.8654038273709,67.6831483853901,70.6327848661611,90.4582815947843,98.9246692462249,106.854419400116,127.710220156562,189.589696880095,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,16.1925772323356,27.19340509104,34.6296810663986,34.6584892088114,38.4526727443128,49.1013281093391,60.4546124343697,62.1238825841668,70.1763890771512,81.3885364578878,83.9627238575562,86.8542848972797,110.679953011188,154.815714455918,168.942035308908,177.083486125253,179.290770378502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,43.5833870966859,51.0712892993825,72.6746320526384,80.1113305787824,101.839426418605,104.940126042652,107.298397010031,108.060684304523,133.050444952142,142.131509880465,154.064823022973,172.955408455825,178.097056351623,186.367221824846,203.29976549779,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0.667623314075172,42.9992703020289,60.9367514851134,77.4177853573493,80.9653556850646,83.5103583234269,87.6369403806422,87.9415188558776,92.687472623438,96.0383132161949,109.768989296806,115.95556959155,122.08072974923,127.093987219212,152.927339332957,159.874710840719,166.963399452283,191.529358707165,214.16700384247,227.641168869276,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,15.5326602972093,18.6273183478954,41.1051509885078,67.5782894504197,181.456675647492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0.65049188936143,11.4805588198641,39.6039511691554,42.608895251505,47.1932556394933,72.178510287726,73.7290023034772,125.34418628768,146.318801157546,153.79525527395,167.576541537788,172.342762536867,196.813277652661,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1.89317734706115,9.53202789443444,27.2353101306472,35.6142845398699,42.1914729963009,62.1571729997105,67.5992773672498,68.210348725732,91.6090894448956,111.869287991638,122.499615482728,132.17317146037,139.221955423916,151.070237949232,157.71178822799,177.800135556272,193.751783682785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,20.3332430109207,57.0843258095691,60.5356115629682,64.4568085824856,81.7782512080621,83.1422711977183,105.891117757595,135.709173609162,145.331267104144,164.370344806213,181.438383909715,213.603783361141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,2.50115456990898,3.92048834201252,8.38099347271329,12.2622763417519,17.0420168438784,18.8761758018143,31.3823782979824,40.0358751558007,62.6921438368712,64.5549328072307,64.8661045373546,72.7898541777338,74.655009124888,85.8764920272332,90.2817214223744,92.3665798935483,94.7044572664434,108.968867921105,119.445132496494,126.975180436022,129.139255168013,137.780077246625,143.695194026132,144.490790556792,166.345318502094,167.469789853598,180.627787310489,192.433080291387,-1,-1
0,10.5236965604126,11.7033890392351,12.2816305365133,47.9711471611313,54.626612339323,57.9911218999883,61.8460544064401,90.1860646236994,133.643085528097,153.019972945587,153.545341749525,178.770904444098,188.497323650807,191.619763014397,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
